event_id,event_slug,event_name,event_short_name,event_tier,event_region,event_status,event_date_range,event_end_date,match_id,match_time_iso,match_day_id,match_status,best_of,stage,score_a,score_b,team_a_id,team_a,team_a_short,team_b_id,team_b,team_b_short,has_stats,has_vod,maps,n_maps
140,challengers-2026-korea-wdg-split-2,Challengers 2026: Korea WDG Split 2,VCL 26: KR WDG S2,vcl,Pacific,completed,"Jul 8 - Jul 15, 2026",2026-07-15,454,2026-07-13T08:00:00+00:00,2026-07-13,completed,Bo5,Playoffs,1.0,3.0,136,Dplus Esports,DK,133,ONSIDE GAMING,ONG,True,False,"[{'map_id': '454-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '454-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '454-m3', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}, {'map_id': '454-m4', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '454-tbd-pad-5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",5
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,315,2026-07-12T20:00:00+00:00,2026-07-12,completed,Bo5,Playoffs,3.0,2.0,27,La Masia - Brazil,MAS,13,2Game Esports,2G,True,False,"[{'map_id': '315-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '315-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '315-m3', 'map': 'Fracture', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '315-m4', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '315-m5', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}]",5
27,challengers-2026-north-america-ace-stage-3,Challengers 2026: North America ACE Stage 3,VCL 26 NA: S3,vcl,Americas,completed,"May 23 - Jul 13, 2026",2026-07-13,358,2026-07-12T20:00:00+00:00,2026-07-12,completed,Bo5,Playoffs,1.0,3.0,69,Shopify Rebellion Black,SRB,63,M80,M80,True,False,"[{'map_id': '358-m1', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '358-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}, {'map_id': '358-m3', 'map': 'Pearl', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '358-m4', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 12, 'score_b': 14, 'n_rounds': 26, 'has_replay': True}, {'map_id': '358-tbd-pad-5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",5
4,challengers-2026-latam-south-ace-stage-2,Challengers 2026: LATAM South ACE Stage 2,VCL 26: LAS S2,vcl,Americas,completed,"Jul 2 - Jul 13, 2026",2026-07-13,325,2026-07-12T19:00:00+00:00,2026-07-12,completed,Bo5,Playoffs,2.0,3.0,95,KRÃ SPARK,KRUS,97,BESTIA,BEST,True,False,"[{'map_id': '325-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'B', 'score_a': 0, 'score_b': 13, 'n_rounds': 13, 'has_replay': True}, {'map_id': '325-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': '325-m3', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '325-m4', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '325-m5', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 7, 'n_rounds': 16, 'has_replay': True}]",5
16,challengers-2026-emea-last-chance-qualifier,Challengers 2026: EMEA Last Chance Qualifier,VCL26: EMEA LCQ,vcl,EMEA,completed,"Jul 7 - Jul 12, 2026",2026-07-12,392,2026-07-12T15:00:00+00:00,2026-07-12,completed,Bo5,Playoffs,3.0,0.0,61,Eintracht Frankfurt,SGE,62,Ãilekler,CLK,True,False,"[{'map_id': '392-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '392-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '392-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '392-tbd-pad-4', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}, {'map_id': '392-tbd-pad-5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",5
12,esports-world-cup-2026,Esports World Cup 2026,EWC 2026,offseason,International,completed,"Jul 2 - Jul 13, 2026",2026-07-13,390,2026-07-12T13:45:00+00:00,2026-07-12,completed,Bo5,Playoffs,3.0,1.0,55,100 Thieves,100T,32,NRG,NRG,True,False,"[{'map_id': 'map-f73d4c5f', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}, {'map_id': 'map-f030a0ca', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': 'map-f5dd004f', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}, {'map_id': 'map-609ab5ec', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': '390-tbd-pad-5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",5
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,376,2026-07-12T11:00:00+00:00,2026-07-12,completed,Bo3,Group Stage,2.0,0.0,113,TYLOO,TYL,109,Trace Esports,TE,True,False,"[{'map_id': '376-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 3, 'n_rounds': 16, 'has_replay': True}, {'map_id': '376-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}, {'map_id': '376-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
12,esports-world-cup-2026,Esports World Cup 2026,EWC 2026,offseason,International,completed,"Jul 2 - Jul 13, 2026",2026-07-13,391,2026-07-12T11:00:00+00:00,2026-07-12,completed,Bo3,Playoffs,2.0,0.0,1,Nongshim RedForce,NS,31,BBL Esports,BBL,True,False,"[{'map_id': 'map-526f9571', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-cfb424de', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '391-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,364,2026-07-12T08:00:00+00:00,2026-07-12,completed,Bo3,Group Stage,2.0,0.0,114,Nova Esports,NOVA,108,FunPlus Phoenix,FPX,True,False,"[{'map_id': '364-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '364-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}, {'map_id': '364-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
95,challengers-2026-latam-north-ace-stage-2,Challengers 2026: LATAM North ACE Stage 2,VCL 26: LAN S2,vcl,Americas,completed,"Jul 2 - Jul 13, 2026",2026-07-13,343,2026-07-12T01:00:00+00:00,2026-07-12,completed,Bo5,Playoffs,3.0,2.0,6,Bon Bon Bum Contra,BBB,99,FUEGO,FUE,True,False,"[{'map_id': '343-m1', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '343-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 16, 'score_b': 14, 'n_rounds': 30, 'has_replay': True}, {'map_id': '343-m3', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '343-m4', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '343-m5', 'map': 'Fracture', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}]",5
27,challengers-2026-north-america-ace-stage-3,Challengers 2026: North America ACE Stage 3,VCL 26 NA: S3,vcl,Americas,completed,"May 23 - Jul 13, 2026",2026-07-13,357,2026-07-11T20:00:00+00:00,2026-07-11,completed,Bo5,Playoffs,3.0,0.0,69,Shopify Rebellion Black,SRB,67,SaD Esports,SAD,True,True,"[{'map_id': '357-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 15, 'score_b': 13, 'n_rounds': 28, 'has_replay': True}, {'map_id': '357-m2', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '357-m3', 'map': 'Pearl', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 3, 'n_rounds': 16, 'has_replay': True}, {'map_id': '357-tbd-pad-4', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}, {'map_id': '357-tbd-pad-5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",5
16,challengers-2026-emea-last-chance-qualifier,Challengers 2026: EMEA Last Chance Qualifier,VCL26: EMEA LCQ,vcl,EMEA,completed,"Jul 7 - Jul 12, 2026",2026-07-12,355,2026-07-11T18:30:00+00:00,2026-07-11,completed,Bo3,Playoffs,0.0,2.0,51,Mandatory,MDR,61,Eintracht Frankfurt,SGE,True,False,"[{'map_id': '355-m1', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '355-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '355-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
16,challengers-2026-emea-last-chance-qualifier,Challengers 2026: EMEA Last Chance Qualifier,VCL26: EMEA LCQ,vcl,EMEA,completed,"Jul 7 - Jul 12, 2026",2026-07-12,356,2026-07-11T15:00:00+00:00,2026-07-11,completed,Bo3,Playoffs,2.0,1.0,62,Ãilekler,CLK,50,CGN Esports,CGN,True,False,"[{'map_id': '356-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '356-m2', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 16, 'score_b': 14, 'n_rounds': 30, 'has_replay': True}, {'map_id': '356-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}]",3
12,esports-world-cup-2026,Esports World Cup 2026,EWC 2026,offseason,International,completed,"Jul 2 - Jul 13, 2026",2026-07-13,326,2026-07-11T13:45:00+00:00,2026-07-11,completed,Bo3,Playoffs,2.0,1.0,32,NRG,NRG,31,BBL Esports,BBL,True,False,"[{'map_id': 'map-fb4da3d9', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': 'map-7b1f75e0', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': 'map-d8ef3651', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}]",3
12,esports-world-cup-2026,Esports World Cup 2026,EWC 2026,offseason,International,completed,"Jul 2 - Jul 13, 2026",2026-07-13,344,2026-07-11T11:00:00+00:00,2026-07-11,completed,Bo3,Playoffs,2.0,1.0,55,100 Thieves,100T,1,Nongshim RedForce,NS,True,False,"[{'map_id': 'map-d536c02c', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': 'map-9f39f043', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': 'map-7119bdc2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,365,2026-07-11T11:00:00+00:00,2026-07-11,completed,Bo3,Group Stage,2.0,1.0,116,Bilibili Gaming,BLG,110,Wolves Esports,WOL,True,True,"[{'map_id': '365-m1', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '365-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '365-m3', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,363,2026-07-11T08:00:00+00:00,2026-07-11,completed,Bo3,Group Stage,2.0,1.0,112,Dragon Ranger Gaming,DRG,111,Titan Esports Club ,TEC,True,False,"[{'map_id': '363-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 16, 'score_b': 14, 'n_rounds': 30, 'has_replay': True}, {'map_id': '363-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '363-m3', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}]",3
27,challengers-2026-north-america-ace-stage-3,Challengers 2026: North America ACE Stage 3,VCL 26 NA: S3,vcl,Americas,completed,"May 23 - Jul 13, 2026",2026-07-13,327,2026-07-10T22:00:00+00:00,2026-07-10,completed,Bo3,Playoffs,1.0,2.0,68,NRG Academy,NRGA,69,Shopify Rebellion Black,SRB,True,True,"[{'map_id': '327-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': '327-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '327-m3', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 1, 'score_b': 13, 'n_rounds': 14, 'has_replay': True}]",3
27,challengers-2026-north-america-ace-stage-3,Challengers 2026: North America ACE Stage 3,VCL 26 NA: S3,vcl,Americas,completed,"May 23 - Jul 13, 2026",2026-07-13,133,2026-07-10T20:00:00+00:00,2026-07-10,completed,Bo3,Playoffs,0.0,2.0,67,SaD Esports,SAD,63,M80,M80,True,False,"[{'map_id': '133-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '133-m2', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}, {'map_id': '133-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,314,2026-07-10T20:00:00+00:00,2026-07-10,completed,Bo5,Playoffs,3.0,1.0,27,La Masia - Brazil,MAS,18,Team Solid,TS,True,True,"[{'map_id': '314-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}, {'map_id': '314-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '314-m3', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '314-m4', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '314-tbd-pad-5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",5
4,challengers-2026-latam-south-ace-stage-2,Challengers 2026: LATAM South ACE Stage 2,VCL 26: LAS S2,vcl,Americas,completed,"Jul 2 - Jul 13, 2026",2026-07-13,324,2026-07-10T19:00:00+00:00,2026-07-10,completed,Bo5,Playoffs,0.0,3.0,98,9z Globant,9ZG,95,KRÃ SPARK,KRUS,True,False,"[{'map_id': '324-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '324-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '324-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '324-tbd-pad-4', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}, {'map_id': '324-tbd-pad-5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",5
16,challengers-2026-emea-last-chance-qualifier,Challengers 2026: EMEA Last Chance Qualifier,VCL26: EMEA LCQ,vcl,EMEA,completed,"Jul 7 - Jul 12, 2026",2026-07-12,335,2026-07-10T17:30:00+00:00,2026-07-10,completed,Bo3,Playoffs,0.0,2.0,53,FOKUS,FKS,61,Eintracht Frankfurt,SGE,True,False,"[{'map_id': '335-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '335-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '335-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
16,challengers-2026-emea-last-chance-qualifier,Challengers 2026: EMEA Last Chance Qualifier,VCL26: EMEA LCQ,vcl,EMEA,completed,"Jul 7 - Jul 12, 2026",2026-07-12,336,2026-07-10T17:30:00+00:00,2026-07-10,completed,Bo3,Playoffs,2.0,1.0,51,Mandatory,MDR,44,BarÃ§a eSports,BAR,True,False,"[{'map_id': '336-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '336-m2', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '336-m3', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}]",3
16,challengers-2026-emea-last-chance-qualifier,Challengers 2026: EMEA Last Chance Qualifier,VCL26: EMEA LCQ,vcl,EMEA,completed,"Jul 7 - Jul 12, 2026",2026-07-12,333,2026-07-10T15:00:00+00:00,2026-07-10,completed,Bo3,Playoffs,2.0,0.0,50,CGN Esports,CGN,47,Pixel Lumina,PXL,True,False,"[{'map_id': '333-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '333-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}, {'map_id': '333-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
16,challengers-2026-emea-last-chance-qualifier,Challengers 2026: EMEA Last Chance Qualifier,VCL26: EMEA LCQ,vcl,EMEA,completed,"Jul 7 - Jul 12, 2026",2026-07-12,334,2026-07-10T15:00:00+00:00,2026-07-10,completed,Bo3,Playoffs,2.0,1.0,62,Ãilekler,CLK,58,Fire Flux Esports,FF,True,False,"[{'map_id': '334-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}, {'map_id': '334-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '334-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 16, 'score_b': 14, 'n_rounds': 30, 'has_replay': True}]",3
12,esports-world-cup-2026,Esports World Cup 2026,EWC 2026,offseason,International,completed,"Jul 2 - Jul 13, 2026",2026-07-13,316,2026-07-10T13:45:00+00:00,2026-07-10,completed,Bo3,Playoffs,2.0,1.0,55,100 Thieves,100T,38,MIBR,MIBR,True,False,"[{'map_id': 'map-b9180f4d', 'map': 'Fracture', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 2, 'n_rounds': 15, 'has_replay': True}, {'map_id': 'map-36bb0972', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-c968f8d4', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}]",3
12,esports-world-cup-2026,Esports World Cup 2026,EWC 2026,offseason,International,completed,"Jul 2 - Jul 13, 2026",2026-07-13,317,2026-07-10T11:00:00+00:00,2026-07-10,completed,Bo3,Playoffs,1.0,2.0,34,Team Vitality,VIT,1,Nongshim RedForce,NS,True,False,"[{'map_id': 'map-8f056dc5', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-537402b2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': 'map-b68855b6', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,362,2026-07-10T10:00:00+00:00,2026-07-10,completed,Bo3,Group Stage,0.0,2.0,115,JD Gaming,JDG,113,TYLOO,TYL,True,True,"[{'map_id': '362-m1', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '362-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '362-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
